,negative count,postive count,neutral count,negative count idf,postive count idf,p/n difference,p percentage,n percentage
aaa,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
ab,3.0,7.0,0.0,3.3534038272917253e-06,6.812304501361029e-06,4.0,0.7,0.3
abandon,1.0,0.0,0.0,3.6344342138032454e-06,0.0,-1.0,0.0,1.0
abat,7.0,9.0,17.0,0.0,0.0,2.0,0.2727272727272727,0.21212121212121213
abcp,0.0,5.0,0.0,0.0,1.3184297118972893e-05,5.0,1.0,0.0
abil,26.0,23.0,26.0,0.0,0.0,-3.0,0.30666666666666664,0.3466666666666667
abl,32.0,35.0,35.0,0.0,0.0,3.0,0.3431372549019608,0.3137254901960784
abnorm,1.0,2.0,6.0,0.0,0.0,1.0,0.2222222222222222,0.1111111111111111
abolit,1.0,0.0,3.0,1.34136153091669e-06,0.0,-1.0,0.0,0.25
abroad,31.0,21.0,17.0,0.0,0.0,-10.0,0.30434782608695654,0.4492753623188406
abrupt,17.0,15.0,17.0,0.0,0.0,-2.0,0.30612244897959184,0.3469387755102041
abruptli,3.0,6.0,3.0,0.0,0.0,3.0,0.5,0.25
absenc,32.0,23.0,24.0,0.0,0.0,-9.0,0.2911392405063291,0.4050632911392405
absent,6.0,3.0,4.0,0.0,0.0,-3.0,0.23076923076923078,0.46153846153846156
absolut,2.0,5.0,4.0,0.0,0.0,3.0,0.45454545454545453,0.18181818181818182
absorb,23.0,20.0,73.0,0.0,0.0,-3.0,0.1724137931034483,0.19827586206896552
absorpt,2.0,2.0,15.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684
abstract,12.0,15.0,19.0,0.0,0.0,3.0,0.32608695652173914,0.2608695652173913
abund,2.0,0.0,1.0,2.0120422963750354e-06,0.0,-2.0,0.0,0.6666666666666666
academ,1.0,1.0,0.0,1.34136153091669e-06,9.731863573372898e-07,0.0,0.5,0.5
acceler,46.0,36.0,40.0,0.0,0.0,-10.0,0.29508196721311475,0.3770491803278688
accentu,4.0,4.0,0.0,4.024084592750071e-06,3.892745429349159e-06,0.0,0.5,0.5
accept,8.0,8.0,10.0,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077
access,23.0,30.0,46.0,0.0,0.0,7.0,0.30303030303030304,0.23232323232323232
accessori,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
accommod,26.0,51.0,36.0,0.0,0.0,25.0,0.45132743362831856,0.23008849557522124
accompani,35.0,53.0,62.0,0.0,0.0,18.0,0.35333333333333333,0.23333333333333334
accord,130.0,138.0,95.0,0.0,0.0,8.0,0.38016528925619836,0.3581267217630854
accordingli,5.0,7.0,4.0,0.0,0.0,2.0,0.4375,0.3125
account,276.0,288.0,232.0,0.0,0.0,12.0,0.36180904522613067,0.34673366834170855
accru,3.0,0.0,0.0,7.268868427606491e-06,0.0,-3.0,0.0,1.0
accrual,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
accumul,25.0,31.0,12.0,0.0,0.0,6.0,0.45588235294117646,0.36764705882352944
accur,2.0,7.0,3.0,0.0,0.0,5.0,0.5833333333333334,0.16666666666666666
accuraci,2.0,1.0,4.0,0.0,0.0,-1.0,0.14285714285714285,0.2857142857142857
achiev,48.0,39.0,44.0,0.0,0.0,-9.0,0.29770992366412213,0.366412213740458
acknowledg,6.0,3.0,8.0,0.0,0.0,-3.0,0.17647058823529413,0.35294117647058826
acquiesc,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
acquir,2.0,4.0,1.0,0.0,0.0,2.0,0.5714285714285714,0.2857142857142857
acquisit,11.0,10.0,3.0,0.0,0.0,-1.0,0.4166666666666667,0.4583333333333333
across,88.0,71.0,131.0,0.0,0.0,-17.0,0.24482758620689654,0.30344827586206896
act,46.0,34.0,46.0,0.0,0.0,-12.0,0.2698412698412698,0.36507936507936506
action,50.0,51.0,93.0,0.0,0.0,1.0,0.26288659793814434,0.25773195876288657
activ,650.0,730.0,649.0,0.0,0.0,80.0,0.35978314440611137,0.32035485460818136
actual,43.0,23.0,43.0,0.0,0.0,-20.0,0.21100917431192662,0.3944954128440367
actuari,0.0,3.0,0.0,0.0,7.910578271383735e-06,3.0,1.0,0.0
acut,6.0,3.0,6.0,0.0,0.0,-3.0,0.2,0.4
ad,30.0,32.0,17.0,0.0,0.0,2.0,0.4050632911392405,0.379746835443038
adam,8.0,17.0,3.0,0.0,0.0,9.0,0.6071428571428571,0.2857142857142857
add,28.0,28.0,14.0,0.0,0.0,0.0,0.4,0.4
addendum,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
addit,176.0,139.0,243.0,0.0,0.0,-37.0,0.24910394265232974,0.3154121863799283
address,6.0,9.0,8.0,0.0,0.0,3.0,0.391304347826087,0.2608695652173913
adduc,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
adequ,2.0,4.0,1.0,0.0,0.0,2.0,0.5714285714285714,0.2857142857142857
adequaci,1.0,1.0,6.0,0.0,0.0,0.0,0.125,0.125
adjust,167.0,212.0,126.0,0.0,0.0,45.0,0.4198019801980198,0.3306930693069307
administ,3.0,6.0,21.0,0.0,0.0,3.0,0.2,0.1
administr,4.0,4.0,10.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222
admir,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
admittedli,1.0,0.0,0.0,3.6344342138032454e-06,0.0,-1.0,0.0,1.0
adopt,5.0,9.0,4.0,0.0,0.0,4.0,0.5,0.2777777777777778
adrift,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
adult,1.0,0.0,1.0,1.34136153091669e-06,0.0,-1.0,0.0,0.5
advanc,96.0,88.0,136.0,0.0,0.0,-8.0,0.275,0.3
advantag,7.0,11.0,7.0,0.0,0.0,4.0,0.44,0.28
advers,44.0,73.0,55.0,0.0,0.0,29.0,0.42441860465116277,0.2558139534883721
advertis,2.0,1.0,1.0,0.0,0.0,-1.0,0.25,0.5
advic,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
advis,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
advoc,1.0,0.0,0.0,3.6344342138032454e-06,0.0,-1.0,0.0,1.0
aei,26.0,13.0,10.0,0.0,0.0,-13.0,0.2653061224489796,0.5306122448979592
aerospac,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
affair,4.0,0.0,0.0,1.0903302641409736e-05,0.0,-4.0,0.0,1.0
affect,214.0,201.0,213.0,0.0,0.0,-13.0,0.3200636942675159,0.34076433121019106
affili,1.0,0.0,0.0,3.6344342138032454e-06,0.0,-1.0,0.0,1.0
affirm,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
afford,5.0,3.0,11.0,0.0,0.0,-2.0,0.15789473684210525,0.2631578947368421
afghanistan,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
africa,3.0,7.0,3.0,0.0,0.0,4.0,0.5384615384615384,0.23076923076923078
african,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
aftermath,4.0,9.0,15.0,0.0,0.0,5.0,0.32142857142857145,0.14285714285714285
afternoon,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
afterward,2.0,0.0,1.0,2.0120422963750354e-06,0.0,-2.0,0.0,0.6666666666666666
age,12.0,12.0,17.0,0.0,0.0,0.0,0.2926829268292683,0.2926829268292683
agenc,10.0,14.0,26.0,0.0,0.0,4.0,0.28,0.2
agenda,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
agent,239.0,199.0,171.0,0.0,0.0,-40.0,0.32676518883415434,0.3924466338259442
aggrav,5.0,0.0,0.0,1.2720519748311357e-05,0.0,-5.0,0.0,1.0
aggreg,125.0,136.0,94.0,0.0,0.0,11.0,0.38309859154929576,0.352112676056338
aggress,13.0,3.0,3.0,0.0,0.0,-10.0,0.15789473684210525,0.6842105263157895
ago,90.0,81.0,36.0,0.0,0.0,-9.0,0.391304347826087,0.43478260869565216
agre,163.0,131.0,174.0,0.0,0.0,-32.0,0.2799145299145299,0.3482905982905983
agreement,19.0,14.0,58.0,0.0,0.0,-5.0,0.15384615384615385,0.2087912087912088
agricultur,19.0,8.0,22.0,0.0,0.0,-11.0,0.16326530612244897,0.3877551020408163
ahead,174.0,176.0,234.0,0.0,0.0,2.0,0.3013698630136986,0.2979452054794521
aid,3.0,4.0,6.0,0.0,0.0,1.0,0.3076923076923077,0.23076923076923078
aim,17.0,5.0,30.0,0.0,0.0,-12.0,0.09615384615384616,0.3269230769230769
air,5.0,5.0,3.0,0.0,0.0,0.0,0.38461538461538464,0.38461538461538464
aircraft,3.0,2.0,7.0,0.0,0.0,-1.0,0.16666666666666666,0.25
airfar,10.0,5.0,7.0,0.0,0.0,-5.0,0.22727272727272727,0.45454545454545453
airlin,1.0,0.0,3.0,6.70680765458345e-07,0.0,-1.0,0.0,0.25
airport,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
akin,1.0,0.0,1.0,1.34136153091669e-06,0.0,-1.0,0.0,0.5
alan,3.0,8.0,3.0,0.0,0.0,5.0,0.5714285714285714,0.21428571428571427
alanc,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
alarm,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
alaska,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
albeit,30.0,43.0,37.0,0.0,0.0,13.0,0.39090909090909093,0.2727272727272727
alcohol,4.0,7.0,8.0,0.0,0.0,3.0,0.3684210526315789,0.21052631578947367
alert,3.0,2.0,1.0,0.0,0.0,-1.0,0.3333333333333333,0.5
align,8.0,8.0,4.0,0.0,0.0,0.0,0.4,0.4
alik,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
allay,1.0,1.0,0.0,6.70680765458345e-07,9.731863573372898e-07,0.0,0.5,0.5
allevi,6.0,1.0,11.0,0.0,0.0,-5.0,0.05555555555555555,0.3333333333333333
alli,1.0,0.0,0.0,3.6344342138032454e-06,0.0,-1.0,0.0,1.0
alloc,3.0,3.0,7.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078
allow,52.0,43.0,44.0,0.0,0.0,-9.0,0.30935251798561153,0.37410071942446044
allsopp,12.0,10.0,3.0,0.0,0.0,-2.0,0.4,0.48
almost,41.0,57.0,61.0,0.0,0.0,16.0,0.3584905660377358,0.2578616352201258
alon,10.0,5.0,1.0,0.0,0.0,-5.0,0.3125,0.625
along,23.0,17.0,18.0,0.0,0.0,-6.0,0.29310344827586204,0.39655172413793105
alongsid,37.0,23.0,69.0,0.0,0.0,-14.0,0.17829457364341086,0.2868217054263566
alreadi,120.0,69.0,84.0,0.0,0.0,-51.0,0.25274725274725274,0.43956043956043955
also,828.0,798.0,762.0,0.0,0.0,-30.0,0.3341708542713568,0.34673366834170855
alter,22.0,27.0,18.0,0.0,0.0,5.0,0.40298507462686567,0.3283582089552239
altern,41.0,39.0,37.0,0.0,0.0,-2.0,0.3333333333333333,0.3504273504273504
altho,1.0,1.0,0.0,6.70680765458345e-07,9.731863573372898e-07,0.0,0.5,0.5
although,655.0,586.0,629.0,0.0,0.0,-69.0,0.31336898395721924,0.3502673796791444
altogeth,2.0,1.0,1.0,0.0,0.0,-1.0,0.25,0.5
aluminium,1.0,0.0,4.0,6.70680765458345e-07,0.0,-1.0,0.0,0.2
alway,16.0,12.0,14.0,0.0,0.0,-4.0,0.2857142857142857,0.38095238095238093
ambigu,0.0,5.0,0.0,0.0,1.3184297118972893e-05,5.0,1.0,0.0
amelior,1.0,1.0,3.0,0.0,0.0,0.0,0.2,0.2
amend,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
america,5.0,3.0,11.0,0.0,0.0,-2.0,0.15789473684210525,0.2631578947368421
american,3.0,1.0,3.0,0.0,0.0,-2.0,0.14285714285714285,0.42857142857142855
amid,2.0,4.0,1.0,0.0,0.0,2.0,0.5714285714285714,0.2857142857142857
amidst,1.0,0.0,0.0,3.6344342138032454e-06,0.0,-1.0,0.0,1.0
among,76.0,67.0,61.0,0.0,0.0,-9.0,0.3284313725490196,0.37254901960784315
amongst,17.0,10.0,6.0,0.0,0.0,-7.0,0.30303030303030304,0.5151515151515151
amount,36.0,38.0,48.0,0.0,0.0,2.0,0.3114754098360656,0.29508196721311475
ampl,1.0,2.0,1.0,0.0,0.0,1.0,0.5,0.25
amplifi,10.0,3.0,6.0,0.0,0.0,-7.0,0.15789473684210525,0.5263157894736842
anaem,1.0,1.0,0.0,6.70680765458345e-07,9.731863573372898e-07,0.0,0.5,0.5
analog,2.0,0.0,0.0,5.451651320704868e-06,0.0,-2.0,0.0,1.0
analys,8.0,4.0,3.0,0.0,0.0,-4.0,0.26666666666666666,0.5333333333333333
analysi,61.0,53.0,73.0,0.0,0.0,-8.0,0.28342245989304815,0.32620320855614976
analyst,6.0,3.0,3.0,0.0,0.0,-3.0,0.25,0.5
analyt,1.0,0.0,1.0,6.70680765458345e-07,0.0,-1.0,0.0,0.5
anchor,18.0,35.0,35.0,0.0,0.0,17.0,0.3977272727272727,0.20454545454545456
andrew,19.0,50.0,25.0,0.0,0.0,31.0,0.5319148936170213,0.20212765957446807
anecdot,25.0,18.0,7.0,0.0,0.0,-7.0,0.36,0.5
annex,3.0,0.0,0.0,9.086085534508113e-06,0.0,-3.0,0.0,1.0
announc,172.0,120.0,270.0,0.0,0.0,-52.0,0.21352313167259787,0.30604982206405695
annual,218.0,208.0,191.0,0.0,0.0,-10.0,0.3371150729335494,0.353322528363047
annualis,34.0,37.0,39.0,0.0,0.0,3.0,0.33636363636363636,0.3090909090909091
annuiti,1.0,0.0,11.0,6.70680765458345e-07,0.0,-1.0,0.0,0.08333333333333333
annum,3.0,5.0,3.0,0.0,0.0,2.0,0.45454545454545453,0.2727272727272727
anomal,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
anoth,69.0,65.0,44.0,0.0,0.0,-4.0,0.3651685393258427,0.38764044943820225
answer,1.0,2.0,1.0,0.0,0.0,1.0,0.5,0.25
ant,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
anticip,107.0,106.0,147.0,0.0,0.0,-1.0,0.29444444444444445,0.2972222222222222
anxieti,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
anxiou,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
anyth,31.0,30.0,17.0,0.0,0.0,-1.0,0.38461538461538464,0.3974358974358974
anyway,1.0,2.0,1.0,0.0,0.0,1.0,0.5,0.25
apac,1.0,2.0,1.0,0.0,0.0,1.0,0.5,0.25
apart,5.0,2.0,3.0,0.0,0.0,-3.0,0.2,0.5
apf,13.0,5.0,7.0,0.0,0.0,-8.0,0.2,0.52
appar,72.0,75.0,43.0,0.0,0.0,3.0,0.39473684210526316,0.37894736842105264
apparatu,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
appeal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
appear,302.0,333.0,319.0,0.0,0.0,31.0,0.3490566037735849,0.3165618448637317
appel,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
appetit,12.0,4.0,22.0,0.0,0.0,-8.0,0.10526315789473684,0.3157894736842105
appli,8.0,4.0,17.0,0.0,0.0,-4.0,0.13793103448275862,0.27586206896551724
applianc,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
applic,3.0,2.0,18.0,0.0,0.0,-1.0,0.08695652173913043,0.13043478260869565
appoint,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
apprais,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
appreci,151.0,139.0,279.0,0.0,0.0,-12.0,0.24428822495606328,0.26537785588752194
apprenticeship,1.0,3.0,0.0,6.70680765458345e-07,2.919559072011869e-06,2.0,0.75,0.25
approach,22.0,15.0,10.0,0.0,0.0,-7.0,0.3191489361702128,0.46808510638297873
appropri,126.0,143.0,177.0,0.0,0.0,17.0,0.32062780269058294,0.2825112107623318
approv,52.0,48.0,73.0,0.0,0.0,-4.0,0.2774566473988439,0.30057803468208094
approxim,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
april,215.0,218.0,259.0,0.0,0.0,3.0,0.315028901734104,0.3106936416184971
arabia,3.0,2.0,3.0,0.0,0.0,-1.0,0.25,0.375
arabian,2.0,0.0,1.0,2.0120422963750354e-06,0.0,-2.0,0.0,0.6666666666666666
arbitrag,0.0,2.0,0.0,0.0,5.2737188475891574e-06,2.0,1.0,0.0
arbitrari,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
area,523.0,572.0,490.0,0.0,0.0,49.0,0.3608832807570978,0.3299684542586751
argentina,8.0,2.0,4.0,0.0,0.0,-6.0,0.14285714285714285,0.5714285714285714
argentinian,1.0,0.0,3.0,6.70680765458345e-07,0.0,-1.0,0.0,0.25
argu,18.0,15.0,12.0,0.0,0.0,-3.0,0.3333333333333333,0.4
arguabl,8.0,6.0,4.0,0.0,0.0,-2.0,0.3333333333333333,0.4444444444444444
argument,90.0,111.0,46.0,0.0,0.0,21.0,0.4493927125506073,0.3643724696356275
aris,16.0,21.0,14.0,0.0,0.0,5.0,0.4117647058823529,0.3137254901960784
arisen,2.0,1.0,0.0,2.0120422963750354e-06,9.731863573372898e-07,-1.0,0.3333333333333333,0.6666666666666666
arithmet,3.0,2.0,4.0,0.0,0.0,-1.0,0.2222222222222222,0.3333333333333333
arm,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
aros,3.0,2.0,0.0,3.3534038272917253e-06,1.9463727146745796e-06,-1.0,0.4,0.6
around,644.0,550.0,841.0,0.0,0.0,-94.0,0.2702702702702703,0.31646191646191646
arrang,55.0,66.0,65.0,0.0,0.0,11.0,0.3548387096774194,0.2956989247311828
array,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
arrear,3.0,2.0,1.0,0.0,0.0,-1.0,0.3333333333333333,0.5
arrest,1.0,1.0,0.0,6.70680765458345e-07,9.731863573372898e-07,0.0,0.5,0.5
arriv,1.0,6.0,3.0,0.0,0.0,5.0,0.6,0.1
articl,3.0,5.0,3.0,0.0,0.0,2.0,0.45454545454545453,0.2727272727272727
articul,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
artifici,0.0,2.0,1.0,0.0,1.9463727146745796e-06,2.0,0.6666666666666666,0.0
ascertain,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
ascrib,3.0,3.0,6.0,0.0,0.0,0.0,0.25,0.25
asia,52.0,72.0,19.0,0.0,0.0,20.0,0.5034965034965035,0.36363636363636365
asian,32.0,45.0,6.0,0.0,0.0,13.0,0.5421686746987951,0.3855421686746988
asid,5.0,3.0,1.0,0.0,0.0,-2.0,0.3333333333333333,0.5555555555555556
ask,6.0,2.0,10.0,0.0,0.0,-4.0,0.1111111111111111,0.3333333333333333
aspect,2.0,9.0,7.0,0.0,0.0,7.0,0.5,0.1111111111111111
aspir,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
ass,123.0,173.0,130.0,0.0,0.0,50.0,0.4061032863849765,0.2887323943661972
assembl,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
assent,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
asset,430.0,426.0,553.0,0.0,0.0,-4.0,0.30234208658623135,0.30518097941802697
assign,2.0,2.0,0.0,2.0120422963750354e-06,1.9463727146745796e-06,0.0,0.5,0.5
assist,6.0,1.0,4.0,0.0,0.0,-5.0,0.09090909090909091,0.5454545454545454
associ,161.0,145.0,156.0,0.0,0.0,-16.0,0.31385281385281383,0.3484848484848485
assum,162.0,156.0,115.0,0.0,0.0,-6.0,0.36027713625866054,0.3741339491916859
assump,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
assumpt,122.0,103.0,89.0,0.0,0.0,-19.0,0.32802547770700635,0.3885350318471338
assur,5.0,4.0,6.0,0.0,0.0,-1.0,0.26666666666666666,0.3333333333333333
asymmetr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
atm,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
attach,34.0,51.0,26.0,0.0,0.0,17.0,0.4594594594594595,0.3063063063063063
attack,12.0,8.0,35.0,0.0,0.0,-4.0,0.14545454545454545,0.21818181818181817
attain,1.0,1.0,4.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
attempt,12.0,15.0,11.0,0.0,0.0,3.0,0.39473684210526316,0.3157894736842105
attend,3.0,3.0,6.0,0.0,0.0,0.0,0.25,0.25
attent,3.0,4.0,7.0,0.0,0.0,1.0,0.2857142857142857,0.21428571428571427
attenu,6.0,7.0,6.0,0.0,0.0,1.0,0.3684210526315789,0.3157894736842105
attest,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
attitud,1.0,4.0,8.0,0.0,0.0,3.0,0.3076923076923077,0.07692307692307693
attract,10.0,12.0,12.0,0.0,0.0,2.0,0.35294117647058826,0.29411764705882354
attribut,22.0,18.0,26.0,0.0,0.0,-4.0,0.2727272727272727,0.3333333333333333
atyp,0.0,1.0,3.0,0.0,9.731863573372898e-07,1.0,0.25,0.0
auction,8.0,2.0,6.0,0.0,0.0,-6.0,0.125,0.5
audio,1.0,0.0,1.0,6.70680765458345e-07,0.0,-1.0,0.0,0.5
audit,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
auditor,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
augment,0.0,2.0,1.0,0.0,1.9463727146745796e-06,2.0,0.6666666666666666,0.0
augur,1.0,1.0,0.0,6.70680765458345e-07,9.731863573372898e-07,0.0,0.5,0.5
august,370.0,465.0,512.0,0.0,0.0,95.0,0.34521158129175944,0.2746844840386043
augustlnfl,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
auster,1.0,0.0,0.0,3.6344342138032454e-06,0.0,-1.0,0.0,1.0
australia,1.0,0.0,3.0,1.34136153091669e-06,0.0,-1.0,0.0,0.25
australian,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
author,54.0,36.0,75.0,0.0,0.0,-18.0,0.21818181818181817,0.32727272727272727
authoris,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
auto,1.0,12.0,0.0,1.34136153091669e-06,1.1678236288047477e-05,11.0,0.9230769230769231,0.07692307692307693
autom,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
automat,10.0,1.0,17.0,0.0,0.0,-9.0,0.03571428571428571,0.35714285714285715
automobil,4.0,0.0,0.0,1.0903302641409736e-05,0.0,-4.0,0.0,1.0
automot,1.0,0.0,4.0,1.34136153091669e-06,0.0,-1.0,0.0,0.2
autonom,1.0,0.0,0.0,3.6344342138032454e-06,0.0,-1.0,0.0,1.0
autumn,38.0,42.0,25.0,0.0,0.0,4.0,0.4,0.3619047619047619
avail,151.0,177.0,166.0,0.0,0.0,26.0,0.3582995951417004,0.305668016194332
averag,439.0,475.0,537.0,0.0,0.0,36.0,0.32736044107512063,0.3025499655410062
avers,10.0,6.0,10.0,0.0,0.0,-4.0,0.23076923076923078,0.38461538461538464
avert,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
avian,0.0,2.0,0.0,0.0,5.2737188475891574e-06,2.0,1.0,0.0
avoid,12.0,14.0,22.0,0.0,0.0,2.0,0.2916666666666667,0.25
await,1.0,1.0,0.0,6.70680765458345e-07,9.731863573372898e-07,0.0,0.5,0.5
awar,4.0,3.0,1.0,0.0,0.0,-1.0,0.375,0.5
award,3.0,13.0,3.0,0.0,0.0,10.0,0.6842105263157895,0.15789473684210525
away,21.0,26.0,25.0,0.0,0.0,5.0,0.3611111111111111,0.2916666666666667
awe,17.0,15.0,43.0,0.0,0.0,-2.0,0.2,0.22666666666666666
axiomat,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
b,8.0,1.0,0.0,7.377488420041795e-06,9.731863573372898e-07,-7.0,0.1111111111111111,0.8888888888888888
ba,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
back,326.0,277.0,296.0,0.0,0.0,-49.0,0.3081201334816463,0.36262513904338156
backcast,1.0,3.0,1.0,0.0,0.0,2.0,0.6,0.2
backdat,1.0,2.0,0.0,6.70680765458345e-07,1.9463727146745796e-06,1.0,0.6666666666666666,0.3333333333333333
backdrop,32.0,27.0,46.0,0.0,0.0,-5.0,0.2571428571428571,0.3047619047619048
background,44.0,38.0,10.0,0.0,0.0,-6.0,0.41304347826086957,0.4782608695652174
backlog,1.0,3.0,1.0,0.0,0.0,2.0,0.6,0.2
backstop,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
backward,12.0,8.0,3.0,0.0,0.0,-4.0,0.34782608695652173,0.5217391304347826
bad,9.0,14.0,11.0,0.0,0.0,5.0,0.4117647058823529,0.2647058823529412
badli,1.0,2.0,0.0,1.34136153091669e-06,1.9463727146745796e-06,1.0,0.6666666666666666,0.3333333333333333
baghdad,0.0,2.0,0.0,0.0,5.2737188475891574e-06,2.0,1.0,0.0
bailey,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
bailout,1.0,0.0,4.0,6.70680765458345e-07,0.0,-1.0,0.0,0.2
baker,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
balanc,511.0,584.0,344.0,0.0,0.0,73.0,0.4058373870743572,0.35510771369006255
balkan,0.0,2.0,1.0,0.0,1.9463727146745796e-06,2.0,0.6666666666666666,0.0
baltic,2.0,0.0,0.0,5.451651320704868e-06,0.0,-2.0,0.0,1.0
band,3.0,1.0,3.0,0.0,0.0,-2.0,0.14285714285714285,0.42857142857142855
bank,1420.0,1083.0,1906.0,0.0,0.0,-337.0,0.24563393059650715,0.3220684962576548
bankia,2.0,0.0,0.0,5.451651320704868e-06,0.0,-2.0,0.0,1.0
banknot,1.0,1.0,0.0,6.70680765458345e-07,9.731863573372898e-07,0.0,0.5,0.5
bankruptci,1.0,0.0,0.0,1.8172171069016227e-06,0.0,-1.0,0.0,1.0
bar,0.0,1.0,0.0,0.0,2.6368594237945787e-06,1.0,1.0,0.0
barclay,5.0,5.0,10.0,0.0,0.0,0.0,0.25,0.25
bare,2.0,5.0,4.0,0.0,0.0,3.0,0.45454545454545453,0.18181818181818182
bargain,10.0,15.0,8.0,0.0,0.0,5.0,0.45454545454545453,0.30303030303030304
barker,20.0,32.0,6.0,0.0,0.0,12.0,0.5517241379310345,0.3448275862068966
baromet,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
barrel,22.0,19.0,26.0,0.0,0.0,-3.0,0.2835820895522388,0.3283582089552239
barrier,1.0,0.0,4.0,6.70680765458345e-07,0.0,-1.0,0.0,0.2
base,130.0,170.0,141.0,0.0,0.0,40.0,0.3854875283446712,0.2947845804988662
basel,1.0,2.0,3.0,0.0,0.0,1.0,0.3333333333333333,0.16666666666666666
baselin,1.0,3.0,1.0,0.0,0.0,2.0,0.6,0.2
basi,373.0,344.0,337.0,0.0,0.0,-29.0,0.32637571157495254,0.3538899430740038
basic,11.0,17.0,3.0,0.0,0.0,6.0,0.5483870967741935,0.3548387096774194
